product_id,product_name,description,price,discount_percentage,category,brand,stock_quantity,color,size,weight,release_date,rating,reviews_count,seller_name,seller_rating,seller_reviews_count,shipping_method,shipping_cost
888,diam id ornare,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio.",495.38,12.32,home decor,Edgewire,332,Puce,large,9.7,2022-09-14,1.9,697,nullam orci pede venenatis,4.7,81,free,32.26
889,aliquet at feugiat,Etiam faucibus cursus urna. Ut tellus.,871.83,47.88,home decor,Kamba,837,Puce,medium,2.6,2010-01-03,4.1,876,ultrices vel augue vestibulum ante,3.5,169,standard,2.68
890,et ultrices posuere cubilia,In quis justo.,546.53,5.01,electronics,Fanoodle,739,Mauv,extra large,7.2,2010-06-09,4.6,32,pede libero quis orci nullam,4.8,521,free,31.03
891,nibh quisque id justo,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit.,807.76,33.96,electronics,Youspan,632,Fuscia,small,1.6,2021-08-17,2.0,721,felis ut at dolor quis odio,1.6,237,express,9.58
892,semper interdum mauris ullamcorper,Aliquam erat volutpat. In congue.,228.52,6.12,home decor,Eimbee,637,Fuscia,large,8.2,2010-09-12,3.2,171,id mauris,2.0,388,express,19.39
893,montes nascetur,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis.",686.71,38.19,clothing,Camimbo,944,Green,large,4.0,2014-12-20,1.6,360,aenean,2.6,225,standard,41.91
894,cubilia curae mauris,Duis aliquam convallis nunc.,241.42,43.16,toys,Devshare,660,Violet,small,7.3,2014-03-07,1.5,689,ullamcorper augue a suscipit nulla,3.0,874,standard,16.11
895,quis augue luctus,"Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",799.0,35.3,beauty,Oodoo,22,Purple,medium,3.5,2014-12-05,1.4,785,gravida sem praesent id,4.3,91,express,3.05
896,orci eget,"Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.",86.79,24.9,home decor,Muxo,228,Mauv,small,9.6,2010-05-05,4.5,409,nulla pede ullamcorper augue a,4.7,712,express,33.8
897,orci nullam molestie,"Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo.",515.27,44.22,clothing,Photobug,235,Green,large,8.1,2014-02-21,3.5,877,vestibulum aliquet ultrices erat tortor sollicitudin,1.6,483,free,0.16
898,integer a nibh,Maecenas ut massa quis augue luctus tincidunt.,330.01,16.92,home decor,Zoomzone,645,Blue,large,6.7,2012-08-29,2.6,605,lacinia eget,1.3,291,express,46.56
899,est phasellus sit amet,"Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus.",649.59,32.07,home decor,Roombo,578,Purple,small,4.5,2015-10-07,1.2,841,morbi non lectus aliquam sit amet,1.7,258,free,46.6
900,donec odio,Curabitur gravida nisi at nibh. In hac habitasse platea dictumst.,886.01,25.87,toys,Thoughtworks,908,Red,small,4.9,2012-06-04,1.3,167,nam dui proin leo odio porttitor,2.0,960,free,19.82
901,turpis a pede posuere,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",889.87,39.71,home decor,Quimba,800,Yellow,extra large,2.6,2022-10-07,4.2,137,ac tellus semper interdum mauris ullamcorper,2.3,761,express,5.4
902,vitae consectetuer eget rutrum,Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,557.39,40.8,beauty,Twitterbeat,16,Goldenrod,large,4.3,2014-05-15,1.5,374,nam congue,1.8,309,standard,12.16
903,sapien urna,Aenean fermentum. Donec ut mauris eget massa tempor convallis.,462.45,25.47,home decor,Voonte,178,Aquamarine,large,8.3,2018-06-28,3.4,212,curae donec pharetra magna vestibulum aliquet,2.9,478,standard,10.27
904,pellentesque quisque porta volutpat,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.,748.17,15.83,home decor,Quamba,309,Crimson,large,4.0,2016-09-07,4.0,574,amet eleifend pede,4.9,727,free,12.12
905,nulla sed accumsan,Curabitur at ipsum ac tellus semper interdum.,465.49,28.04,beauty,Izio,947,Violet,medium,2.2,2021-10-19,1.3,840,condimentum id luctus nec,3.9,168,express,33.36
906,nullam varius nulla,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",771.38,33.75,electronics,Shuffletag,716,Khaki,large,8.8,2016-10-24,4.2,408,morbi ut odio,1.4,17,express,9.82
907,justo lacinia,"Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum.",740.8,36.43,home decor,Jayo,919,Crimson,extra large,7.0,2020-07-13,4.0,521,adipiscing lorem vitae mattis nibh ligula,4.3,30,express,16.13
908,ut at dolor,Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,745.51,34.05,electronics,Leexo,660,Pink,medium,6.2,2021-07-01,4.9,14,phasellus sit,1.4,108,standard,11.53
909,id turpis integer,"Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat.",971.27,21.1,electronics,Plajo,950,Goldenrod,extra large,3.8,2014-05-21,2.4,944,a nibh in,1.9,23,express,21.54
910,elementum eu interdum,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,15.93,14.82,toys,Brightdog,126,Green,extra large,3.5,2021-01-04,3.4,427,platea dictumst morbi vestibulum,2.2,809,free,45.75
911,dictumst etiam faucibus cursus,Pellentesque ultrices mattis odio.,406.8,43.25,clothing,Photojam,43,Goldenrod,medium,7.4,2014-10-22,4.8,672,habitasse platea dictumst aliquam augue quam,2.1,87,standard,30.99
912,porttitor lacus at,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",158.93,21.87,toys,Meemm,874,Purple,extra large,2.9,2016-02-06,3.2,402,nam,2.0,922,free,40.24
913,iaculis justo,Cras non velit nec nisi vulputate nonummy.,308.65,37.57,clothing,Einti,519,Green,extra large,4.5,2022-07-01,4.9,456,rutrum nulla nunc purus phasellus,2.7,636,express,28.67
914,vestibulum rutrum rutrum,Vivamus in felis eu sapien cursus vestibulum.,61.55,47.64,electronics,Skiba,755,Teal,large,8.9,2014-08-24,4.6,425,sapien cursus vestibulum proin,1.8,12,free,9.71
915,non sodales sed,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",327.48,46.57,electronics,Tambee,733,Khaki,small,6.7,2011-04-21,4.6,667,duis ac nibh,1.6,469,standard,39.33
916,est risus,Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.,171.81,33.23,beauty,Tagchat,574,Aquamarine,medium,3.9,2016-07-21,3.9,455,parturient montes nascetur,2.5,914,standard,18.64
917,ornare imperdiet,Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet.,841.46,16.91,toys,Devify,498,Khaki,small,7.2,2013-12-09,2.6,347,imperdiet,2.0,698,express,38.21
918,diam neque vestibulum eget,Aenean auctor gravida sem.,460.27,37.64,clothing,Roombo,967,Violet,small,4.1,2021-04-30,2.0,293,ipsum primis in faucibus orci luctus,3.6,378,express,31.41
919,nulla suspendisse,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",638.8,17.78,beauty,Mita,829,Maroon,small,7.1,2020-06-02,4.4,495,vitae quam suspendisse potenti nullam porttitor,3.2,943,standard,33.64
920,ornare imperdiet,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",347.14,11.04,beauty,Edgepulse,361,Fuscia,large,5.4,2021-08-31,3.4,190,ut dolor morbi vel lectus in,1.5,993,express,34.58
921,vitae quam,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,664.73,8.53,electronics,Skyvu,885,Purple,extra large,3.8,2019-07-29,2.9,515,ipsum,4.2,973,free,7.02
922,metus vitae ipsum,In eleifend quam a odio. In hac habitasse platea dictumst.,489.19,22.3,clothing,Avaveo,338,Red,large,3.5,2022-02-15,3.3,222,odio justo sollicitudin ut suscipit,2.8,842,free,27.42
923,bibendum imperdiet,Nulla nisl.,541.26,26.79,electronics,Wordware,440,Aquamarine,large,9.4,2020-04-04,2.0,214,ultrices aliquet,1.8,593,free,16.87
924,ante ipsum primis in,Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus.,575.72,5.07,home decor,Browseblab,485,Khaki,large,8.8,2021-02-05,1.2,231,luctus nec,3.7,551,free,44.57
925,vestibulum sagittis sapien cum,Sed ante. Vivamus tortor.,864.02,6.56,toys,Mybuzz,702,Mauv,medium,4.0,2015-06-07,3.1,793,lectus suspendisse,3.2,433,standard,1.37
926,at nibh in,Fusce consequat. Nulla nisl.,107.15,1.62,clothing,Edgetag,735,Fuscia,large,7.1,2017-07-12,3.0,520,nibh in lectus,4.9,758,standard,18.75
927,sociis natoque penatibus et,Ut tellus.,88.08,3.72,electronics,Roodel,246,Orange,small,3.1,2010-10-18,4.0,56,libero nullam sit,3.9,297,standard,36.44
928,tortor risus dapibus augue,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.",70.31,32.16,toys,Gabcube,731,Green,small,0.3,2019-10-11,3.7,570,sapien in sapien,1.9,775,free,34.5
929,at turpis,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.,627.87,48.63,clothing,Tagpad,415,Fuscia,medium,9.8,2010-03-18,4.3,32,imperdiet,4.0,48,express,26.77
930,justo aliquam quis,"Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",119.47,42.94,home decor,Zoombeat,690,Yellow,extra large,4.6,2017-10-12,1.6,692,arcu,3.1,636,express,22.36
931,primis in faucibus,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",364.05,17.73,beauty,Nlounge,792,Turquoise,small,1.2,2019-07-14,4.4,5,platea dictumst aliquam augue quam sollicitudin,4.6,515,standard,40.8
932,tortor duis mattis egestas,"Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum.",632.66,34.43,clothing,Bubbletube,259,Maroon,medium,2.4,2022-05-29,3.4,486,in blandit ultrices enim lorem,3.1,592,express,28.39
933,at vulputate,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",668.21,1.15,electronics,Quatz,368,Red,small,5.8,2021-08-15,3.2,568,faucibus,3.6,145,standard,33.88
934,id ornare imperdiet,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat.",400.51,12.27,beauty,Brainsphere,988,Mauv,small,6.3,2015-09-23,2.5,155,pretium,2.7,660,standard,11.22
935,primis in faucibus orci,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor.,468.07,16.18,home decor,Oozz,659,Indigo,large,1.7,2021-12-12,1.6,438,primis in faucibus orci luctus et,2.7,287,free,42.77
936,magna vulputate luctus cum,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",595.74,18.48,beauty,Bubblemix,390,Red,extra large,2.8,2012-05-28,2.3,614,et tempus semper,3.2,172,free,2.48
937,turpis enim blandit,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio.",879.56,2.91,home decor,Wikido,726,Indigo,extra large,6.3,2020-07-28,1.1,423,mauris vulputate elementum,4.2,765,free,13.78
938,duis bibendum,Vivamus vestibulum sagittis sapien.,858.79,30.84,electronics,Omba,474,Fuscia,large,5.4,2010-12-18,4.1,740,nec,3.6,462,express,10.28
939,amet eros suspendisse,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla.",743.07,5.84,toys,Flashpoint,214,Red,medium,9.4,2020-06-15,1.5,563,nunc vestibulum ante ipsum primis,3.4,451,express,17.24
940,ipsum primis in faucibus,"Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",548.62,9.2,home decor,Voonte,63,Fuscia,extra large,3.2,2015-10-08,3.9,714,quam nec,1.2,824,express,10.14
941,viverra eget congue,Morbi a ipsum. Integer a nibh.,106.54,13.56,electronics,Oba,991,Yellow,large,2.9,2015-08-07,1.1,468,odio elementum,1.7,274,express,6.24
942,justo eu,Nullam sit amet turpis elementum ligula vehicula consequat.,423.08,10.88,beauty,Tambee,887,Red,extra large,8.0,2010-01-01,3.7,408,nibh in quis justo maecenas rhoncus,1.3,591,standard,34.98
943,pellentesque ultrices,Fusce consequat. Nulla nisl. Nunc nisl.,734.31,31.7,home decor,Realblab,90,Purple,medium,7.5,2020-01-16,3.0,913,primis in,4.6,700,free,46.71
944,in quam,Curabitur convallis.,567.92,15.2,clothing,Meejo,901,Aquamarine,extra large,0.3,2013-12-02,3.3,970,amet justo,4.3,183,free,28.64
945,magnis dis,Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,577.21,48.31,clothing,Tazzy,775,Puce,small,1.9,2010-08-28,3.9,837,aliquet massa,3.3,621,free,49.77
946,justo morbi,"Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",885.8,30.77,electronics,Aimbu,788,Indigo,small,5.8,2018-09-01,3.6,68,vitae ipsum aliquam non,3.3,343,express,22.2
947,quisque porta,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis.,201.24,40.36,home decor,Devpulse,886,Aquamarine,extra large,6.4,2012-04-23,4.7,154,libero convallis eget eleifend luctus,2.2,530,express,8.49
948,sem praesent id,"Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus.",598.58,9.58,electronics,Teklist,563,Yellow,extra large,0.9,2016-03-01,3.5,978,vestibulum,3.9,373,express,21.43
949,quisque porta,Aenean fermentum. Donec ut mauris eget massa tempor convallis.,418.11,15.23,beauty,Brightdog,969,Yellow,extra large,0.8,2019-12-09,3.9,404,augue a suscipit nulla elit ac,1.7,712,free,39.26
950,eu interdum eu,Pellentesque eget nunc.,89.22,12.95,toys,Quinu,762,Puce,medium,1.2,2017-08-31,3.5,392,primis in faucibus orci luctus et,1.4,114,free,26.37
951,diam vitae quam,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis.,962.83,25.43,beauty,Voonte,181,Indigo,extra large,0.3,2016-04-09,1.7,795,massa donec dapibus,2.9,100,free,9.48
952,nulla tellus,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",82.58,11.23,electronics,Realcube,300,Goldenrod,large,5.1,2018-02-28,3.0,486,primis in,3.6,785,express,44.41
953,semper interdum mauris ullamcorper,"Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",907.5,6.2,home decor,Jabberstorm,401,Violet,small,0.6,2021-04-05,1.0,407,nibh quisque id justo,3.5,72,free,35.65
954,vel augue vestibulum,"Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.",92.59,15.96,home decor,Rhyzio,452,Teal,extra large,4.9,2017-04-28,4.9,564,nunc vestibulum ante ipsum primis,3.6,196,standard,1.01
955,dui nec nisi,"Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum.",805.31,37.27,home decor,Plambee,778,Purple,medium,9.5,2014-07-05,3.5,854,ipsum dolor sit amet consectetuer adipiscing,2.3,56,free,41.71
956,est et,Integer ac leo.,39.32,8.4,beauty,Edgeify,704,Yellow,extra large,9.4,2021-08-18,2.3,928,in felis eu,1.2,657,standard,37.44
957,mi sit,Vivamus in felis eu sapien cursus vestibulum.,618.05,12.0,clothing,Reallinks,152,Maroon,large,2.0,2021-12-19,1.4,978,lacinia aenean sit,2.2,712,free,11.21
958,purus aliquet at,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",490.88,26.27,clothing,Camido,421,Indigo,small,7.7,2022-10-17,3.5,895,id luctus nec molestie sed,3.1,108,free,40.87
959,nulla quisque arcu,"Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",997.98,19.28,clothing,Demizz,984,Crimson,medium,4.8,2017-02-04,2.6,111,leo maecenas pulvinar lobortis est phasellus,3.4,314,express,17.97
960,facilisi cras non velit,Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus.,525.94,9.18,clothing,Skyvu,402,Yellow,small,4.0,2014-12-10,1.4,714,vitae consectetuer eget,4.6,570,standard,7.41
961,congue eget,Morbi a ipsum. Integer a nibh. In quis justo.,657.08,0.72,beauty,Zazio,0,Blue,small,8.5,2011-12-11,5.0,732,aliquet,3.7,665,standard,8.52
